1, swamp, biomesoplenty:bayou, CREATURE, alexsmobs:alligator_snapping_turtle,20,1,2
23215, savanna, biomeswevegone:ironwood_gour, CREATURE, naturalist:finch,10,1,4
23216, forest, biomeswevegone:orchard, CREATURE, naturalist:finch,10,1,4
23217, forest, biomeswevegone:overgrowth_woodlands, CREATURE, naturalist:finch,10,1,4
23218, forest, biomeswevegone:redwood_thicket, CREATURE, naturalist:finch,10,1,4
23219, forest, biomeswevegone:sakura_grove, CREATURE, naturalist:finch,10,1,4
23220, forest, biomeswevegone:skyrise_vale, CREATURE, naturalist:finch,10,1,4
23221, forest, biomeswevegone:weeping_witch_forest, CREATURE, naturalist:finch,10,1,4
23222, forest, biomeswevegone:zelkova_forest, CREATURE, naturalist:finch,10,1,4
23223, forest, goodending:oak_hammock_forest, CREATURE, naturalist:finch,10,1,4
23224, forest, minecraft:birch_forest, CREATURE, naturalist:finch,10,1,4
23225, forest, minecraft:dark_forest, CREATURE, naturalist:finch,10,1,4
23226, forest, minecraft:flower_forest, CREATURE, naturalist:finch,10,1,4
23227, forest, minecraft:forest, CREATURE, naturalist:finch,10,1,4
23228, forest, minecraft:grove, CREATURE, naturalist:finch,10,1,4
23229, forest, minecraft:old_growth_birch_forest, CREATURE, naturalist:finch,10,1,4
23230, savanna, minecraft:savanna, CREATURE, naturalist:finch,10,1,4
23231, savanna, minecraft:savanna_plateau, CREATURE, naturalist:finch,10,1,4
23232, savanna, minecraft:windswept_savanna, CREATURE, naturalist:finch,10,1,4
23233, forest, regions_unexplored:alpha_grove, CREATURE, naturalist:finch,10,1,4
23234, forest, regions_unexplored:autumnal_maple_forest, CREATURE, naturalist:finch,10,1,4
23235, forest, regions_unexplored:bamboo_forest, CREATURE, naturalist:finch,10,1,4
23236, savanna, regions_unexplored:baobab_savanna, CREATURE, naturalist:finch,10,1,4
23237, forest, regions_unexplored:deciduous_forest, CREATURE, naturalist:finch,10,1,4
23238, savanna, regions_unexplored:dry_bushland, CREATURE, naturalist:finch,10,1,4
23239, forest, regions_unexplored:magnolia_woodland, CREATURE, naturalist:finch,10,1,4
23240, forest, regions_unexplored:maple_forest, CREATURE, naturalist:finch,10,1,4
23241, forest, regions_unexplored:mauve_hills, CREATURE, naturalist:finch,10,1,4
23242, forest, regions_unexplored:orchard, CREATURE, naturalist:finch,10,1,4
23243, forest, regions_unexplored:silver_birch_forest, CREATURE, naturalist:finch,10,1,4
23244, savanna, regions_unexplored:steppe, CREATURE, naturalist:finch,10,1,4
23245, forest, regions_unexplored:temperate_grove, CREATURE, naturalist:finch,10,1,4
23246, forest, regions_unexplored:willow_forest, CREATURE, naturalist:finch,10,1,4
23247, forest, terralith:alpine_grove, CREATURE, naturalist:finch,10,1,4
23248, none, terralith:arid_highlands, CREATURE, naturalist:finch,10,1,4
23249, none, terralith:ashen_savanna, CREATURE, naturalist:finch,10,1,4
23250, forest, terralith:birch_taiga, CREATURE, naturalist:finch,10,1,4
23251, none, terralith:brushland, CREATURE, naturalist:finch,10,1,4
23252, forest, terralith:cloud_forest, CREATURE, naturalist:finch,10,1,4
23253, forest, terralith:forested_highlands, CREATURE, naturalist:finch,10,1,4
23254, savanna, terralith:fractured_savanna, CREATURE, naturalist:finch,10,1,4
23255, none, terralith:hot_shrubland, CREATURE, naturalist:finch,10,1,4
23256, forest, terralith:lavender_forest, CREATURE, naturalist:finch,10,1,4
23257, forest, terralith:lavender_valley, CREATURE, naturalist:finch,10,1,4
23258, forest, terralith:lush_valley, CREATURE, naturalist:finch,10,1,4
23259, forest, terralith:mirage_isles, CREATURE, naturalist:finch,10,1,4
23260, forest, terralith:moonlight_grove, CREATURE, naturalist:finch,10,1,4
23261, forest, terralith:moonlight_valley, CREATURE, naturalist:finch,10,1,4
23262, forest, terralith:sakura_grove, CREATURE, naturalist:finch,10,1,4
23263, forest, terralith:sakura_valley, CREATURE, naturalist:finch,10,1,4
23264, badlands, terralith:savanna_badlands, CREATURE, naturalist:finch,10,1,4
23265, savanna, terralith:savanna_slopes, CREATURE, naturalist:finch,10,1,4
23266, forest, terralith:shield, CREATURE, naturalist:finch,10,1,4
23267, none, terralith:shrubland, CREATURE, naturalist:finch,10,1,4
23268, forest, terralith:siberian_grove, CREATURE, naturalist:finch,10,1,4
23269, forest, terralith:siberian_taiga, CREATURE, naturalist:finch,10,1,4
23270, none, terralith:skylands, CREATURE, naturalist:finch,10,1,4
23271, none, terralith:skylands_autumn, CREATURE, naturalist:finch,10,1,4
23272, none, terralith:skylands_spring, CREATURE, naturalist:finch,10,1,4
23273, forest, terralith:snowy_cherry_grove, CREATURE, naturalist:finch,10,1,4
23274, forest, terralith:snowy_maple_forest, CREATURE, naturalist:finch,10,1,4
23275, forest, terralith:snowy_shield, CREATURE, naturalist:finch,10,1,4
23276, forest, terralith:temperate_highlands, CREATURE, naturalist:finch,10,1,4
23277, forest, terralith:white_cliffs, CREATURE, naturalist:finch,10,1,4
23278, forest, terralith:wintry_forest, CREATURE, naturalist:finch,10,1,4
23279, forest, terralith:wintry_lowlands, CREATURE, naturalist:finch,10,1,4
23280, forest, terralith:yosemite_lowlands, CREATURE, naturalist:finch,10,1,4
23281, swamp, biomesoplenty:bayou, AMBIENT, naturalist:firefly,10,2,3
23282, swamp, biomesoplenty:bog, AMBIENT, naturalist:firefly,10,2,3
23283, plains, biomesoplenty:clover_patch, AMBIENT, naturalist:firefly,10,2,3
23284, jungle, biomesoplenty:floodplain, AMBIENT, naturalist:firefly,10,2,3
23285, jungle, biomesoplenty:fungal_jungle, AMBIENT, naturalist:firefly,10,2,3
23286, none, biomesoplenty:glowing_grotto, AMBIENT, naturalist:firefly,10,2,3
23287, none, biomesoplenty:grassland, AMBIENT, naturalist:firefly,10,2,3
23288, none, biomesoplenty:highland, AMBIENT, naturalist:firefly,10,2,3
23289, none, biomesoplenty:lavender_field, AMBIENT, naturalist:firefly,10,2,3
23290, savanna, biomesoplenty:lush_savanna, AMBIENT, naturalist:firefly,10,2,3
23291, swamp, biomesoplenty:marsh, AMBIENT, naturalist:firefly,10,2,3
23292, forest, biomesoplenty:mediterranean_forest, AMBIENT, naturalist:firefly,10,2,3
23293, none, biomesoplenty:moor, AMBIENT, naturalist:firefly,10,2,3
23294, none, biomesoplenty:muskeg, AMBIENT, naturalist:firefly,10,2,3
23295, forest, biomesoplenty:mystic_grove, AMBIENT, naturalist:firefly,10,2,3
23296, forest, biomesoplenty:orchard, AMBIENT, naturalist:firefly,10,2,3
23297, none, biomesoplenty:pasture, AMBIENT, naturalist:firefly,10,2,3
23298, plains, biomesoplenty:prairie, AMBIENT, naturalist:firefly,10,2,3
23299, forest, biomesoplenty:pumpkin_patch, AMBIENT, naturalist:firefly,10,2,3
23300, forest, biomesoplenty:redwood_forest, AMBIENT, naturalist:firefly,10,2,3
23301, none, biomesoplenty:rocky_shrubland, AMBIENT, naturalist:firefly,10,2,3
23302, forest, biomesoplenty:seasonal_forest, AMBIENT, naturalist:firefly,10,2,3
23303, forest, biomesoplenty:seasonal_orchard, AMBIENT, naturalist:firefly,10,2,3
23304, plains, biomesoplenty:shrubland, AMBIENT, naturalist:firefly,10,2,3
23305, taiga, biomesoplenty:tundra, AMBIENT, naturalist:firefly,10,2,3
23306, swamp, biomesoplenty:wetland, AMBIENT, naturalist:firefly,10,2,3
23307, forest, biomesoplenty:woodland, AMBIENT, naturalist:firefly,10,2,3
23308, none, biomeswevegone:allium_shrubland, AMBIENT, naturalist:firefly,10,2,3
23309, none, biomeswevegone:amaranth_grassland, AMBIENT, naturalist:firefly,10,2,3
23310, forest, biomeswevegone:aspen_boreal, AMBIENT, naturalist:firefly,10,2,3
23311, none, biomeswevegone:bayou, AMBIENT, naturalist:firefly,10,2,3
23312, forest, biomeswevegone:black_forest, AMBIENT, naturalist:firefly,10,2,3
23313, forest, biomeswevegone:canadian_shield, AMBIENT, naturalist:firefly,10,2,3
23314, forest, biomeswevegone:cika_woods, AMBIENT, naturalist:firefly,10,2,3
23315, none, biomeswevegone:coconino_meadow, AMBIENT, naturalist:firefly,10,2,3
23316, forest, biomeswevegone:coniferous_forest, AMBIENT, naturalist:firefly,10,2,3
23317, none, biomeswevegone:crimson_tundra, AMBIENT, naturalist:firefly,10,2,3
23318, none, biomeswevegone:cypress_swamplands, AMBIENT, naturalist:firefly,10,2,3
23319, forest, biomeswevegone:dacite_ridges, AMBIENT, naturalist:firefly,10,2,3
23320, forest, biomeswevegone:ebony_woods, AMBIENT, naturalist:firefly,10,2,3
23321, forest, biomeswevegone:enchanted_tangle, AMBIENT, naturalist:firefly,10,2,3
23322, forest, biomeswevegone:eroded_borealis, AMBIENT, naturalist:firefly,10,2,3
23323, none, biomeswevegone:firecracker_chaparral, AMBIENT, naturalist:firefly,10,2,3
23324, forest, biomeswevegone:forgotten_forest, AMBIENT, naturalist:firefly,10,2,3
23325, forest, biomeswevegone:frosted_coniferous_forest, AMBIENT, naturalist:firefly,10,2,3
23326, forest, biomeswevegone:howling_peaks, AMBIENT, naturalist:firefly,10,2,3
23327, forest, biomeswevegone:orchard, AMBIENT, naturalist:firefly,10,2,3
23328, forest, biomeswevegone:overgrowth_woodlands, AMBIENT, naturalist:firefly,10,2,3
23329, none, biomeswevegone:prairie, AMBIENT, naturalist:firefly,10,2,3
23330, none, biomeswevegone:pumpkin_valley, AMBIENT, naturalist:firefly,10,2,3
23331, forest, biomeswevegone:redwood_thicket, AMBIENT, naturalist:firefly,10,2,3
23332, none, biomeswevegone:rose_fields, AMBIENT, naturalist:firefly,10,2,3
23333, forest, biomeswevegone:sakura_grove, AMBIENT, naturalist:firefly,10,2,3
23334, forest, biomeswevegone:skyrise_vale, AMBIENT, naturalist:firefly,10,2,3
23335, plains, biomeswevegone:temperate_grove, AMBIENT, naturalist:firefly,10,2,3
23336, forest, biomeswevegone:weeping_witch_forest, AMBIENT, naturalist:firefly,10,2,3
23337, none, biomeswevegone:white_mangrove_marshes, AMBIENT, naturalist:firefly,10,2,3
23338, forest, biomeswevegone:zelkova_forest, AMBIENT, naturalist:firefly,10,2,3
23339, none, goodending:marshy_swamp, AMBIENT, naturalist:firefly,10,2,3
23340, forest, goodending:oak_hammock_forest, AMBIENT, naturalist:firefly,10,2,3
23341, forest, minecraft:birch_forest, AMBIENT, naturalist:firefly,10,2,3
23342, forest, minecraft:dark_forest, AMBIENT, naturalist:firefly,10,2,3
23343, forest, minecraft:flower_forest, AMBIENT, naturalist:firefly,10,2,3
23344, forest, minecraft:forest, AMBIENT, naturalist:firefly,10,2,3
23345, forest, minecraft:grove, AMBIENT, naturalist:firefly,10,2,3
23346, swamp, minecraft:mangrove_swamp, AMBIENT, naturalist:firefly,10,2,3
23347, plains, minecraft:meadow, AMBIENT, naturalist:firefly,10,2,3
23348, none, minecraft:mushroom_fields, AMBIENT, naturalist:firefly,10,2,3
23349, forest, minecraft:old_growth_birch_forest, AMBIENT, naturalist:firefly,10,2,3
23350, plains, minecraft:plains, AMBIENT, naturalist:firefly,10,2,3
23351, icy, minecraft:snowy_plains, AMBIENT, naturalist:firefly,10,2,3
23352, none, minecraft:sunflower_plains, AMBIENT, naturalist:firefly,10,2,3
23353, swamp, minecraft:swamp, AMBIENT, naturalist:firefly,10,2,3
23354, none, quark:glimmering_weald, AMBIENT, naturalist:firefly,10,2,3
23355, forest, regions_unexplored:alpha_grove, AMBIENT, naturalist:firefly,10,2,3
23356, forest, regions_unexplored:autumnal_maple_forest, AMBIENT, naturalist:firefly,10,2,3
23357, forest, regions_unexplored:bamboo_forest, AMBIENT, naturalist:firefly,10,2,3
23358, none, regions_unexplored:barley_fields, AMBIENT, naturalist:firefly,10,2,3
23359, swamp, regions_unexplored:bayou, AMBIENT, naturalist:firefly,10,2,3
23360, none, regions_unexplored:bioshroom_caves, AMBIENT, naturalist:firefly,10,2,3
23361, taiga, regions_unexplored:blackwood_taiga, AMBIENT, naturalist:firefly,10,2,3
23362, none, regions_unexplored:clover_plains, AMBIENT, naturalist:firefly,10,2,3
23363, forest, regions_unexplored:deciduous_forest, AMBIENT, naturalist:firefly,10,2,3
23364, swamp, regions_unexplored:fen, AMBIENT, naturalist:firefly,10,2,3
23365, none, regions_unexplored:flower_fields, AMBIENT, naturalist:firefly,10,2,3
23366, swamp, regions_unexplored:fungal_fen, AMBIENT, naturalist:firefly,10,2,3
23367, plains, regions_unexplored:grassland, AMBIENT, naturalist:firefly,10,2,3
23368, forest, regions_unexplored:magnolia_woodland, AMBIENT, naturalist:firefly,10,2,3
23369, forest, regions_unexplored:maple_forest, AMBIENT, naturalist:firefly,10,2,3
23370, swamp, regions_unexplored:marsh, AMBIENT, naturalist:firefly,10,2,3
23371, forest, regions_unexplored:mauve_hills, AMBIENT, naturalist:firefly,10,2,3
23372, swamp, regions_unexplored:old_growth_bayou, AMBIENT, naturalist:firefly,10,2,3
23373, forest, regions_unexplored:orchard, AMBIENT, naturalist:firefly,10,2,3
23374, none, regions_unexplored:poppy_fields, AMBIENT, naturalist:firefly,10,2,3
23375, plains, regions_unexplored:prairie, AMBIENT, naturalist:firefly,10,2,3
23376, none, regions_unexplored:pumpkin_fields, AMBIENT, naturalist:firefly,10,2,3
23377, plains, regions_unexplored:rocky_meadow, AMBIENT, naturalist:firefly,10,2,3
23378, none, regions_unexplored:shrubland, AMBIENT, naturalist:firefly,10,2,3
23379, forest, regions_unexplored:silver_birch_forest, AMBIENT, naturalist:firefly,10,2,3
23380, forest, regions_unexplored:temperate_grove, AMBIENT, naturalist:firefly,10,2,3
23381, forest, regions_unexplored:willow_forest, AMBIENT, naturalist:firefly,10,2,3
23382, forest, terralith:alpine_grove, AMBIENT, naturalist:firefly,10,2,3
23383, none, terralith:alpine_highlands, AMBIENT, naturalist:firefly,10,2,3
23384, forest, terralith:birch_taiga, AMBIENT, naturalist:firefly,10,2,3
23385, none, terralith:cave/fungal_caves, AMBIENT, naturalist:firefly,10,2,3
23386, forest, terralith:cloud_forest, AMBIENT, naturalist:firefly,10,2,3
23387, forest, terralith:forested_highlands, AMBIENT, naturalist:firefly,10,2,3
23388, none, terralith:highlands, AMBIENT, naturalist:firefly,10,2,3
23389, swamp, terralith:ice_marsh, AMBIENT, naturalist:firefly,10,2,3
23390, forest, terralith:lavender_forest, AMBIENT, naturalist:firefly,10,2,3
23391, forest, terralith:lavender_valley, AMBIENT, naturalist:firefly,10,2,3
23392, forest, terralith:lush_valley, AMBIENT, naturalist:firefly,10,2,3
23393, forest, terralith:mirage_isles, AMBIENT, naturalist:firefly,10,2,3
23394, forest, terralith:moonlight_grove, AMBIENT, naturalist:firefly,10,2,3
23395, forest, terralith:moonlight_valley, AMBIENT, naturalist:firefly,10,2,3
23396, swamp, terralith:orchid_swamp, AMBIENT, naturalist:firefly,10,2,3
23397, none, terralith:rocky_shrubland, AMBIENT, naturalist:firefly,10,2,3
23398, forest, terralith:sakura_grove, AMBIENT, naturalist:firefly,10,2,3
23399, forest, terralith:sakura_valley, AMBIENT, naturalist:firefly,10,2,3
23400, forest, terralith:shield, AMBIENT, naturalist:firefly,10,2,3
23401, forest, terralith:siberian_grove, AMBIENT, naturalist:firefly,10,2,3
23402, forest, terralith:siberian_taiga, AMBIENT, naturalist:firefly,10,2,3
23403, none, terralith:skylands, AMBIENT, naturalist:firefly,10,2,3
23404, none, terralith:skylands_autumn, AMBIENT, naturalist:firefly,10,2,3
23405, none, terralith:skylands_spring, AMBIENT, naturalist:firefly,10,2,3
23406, forest, terralith:snowy_cherry_grove, AMBIENT, naturalist:firefly,10,2,3
23407, forest, terralith:snowy_maple_forest, AMBIENT, naturalist:firefly,10,2,3
23408, forest, terralith:snowy_shield, AMBIENT, naturalist:firefly,10,2,3
23409, forest, terralith:temperate_highlands, AMBIENT, naturalist:firefly,10,2,3
23410, forest, terralith:white_cliffs, AMBIENT, naturalist:firefly,10,2,3
23411, forest, terralith:wintry_forest, AMBIENT, naturalist:firefly,10,2,3
23412, forest, terralith:wintry_lowlands, AMBIENT, naturalist:firefly,10,2,3
23413, forest, terralith:yosemite_lowlands, AMBIENT, naturalist:firefly,10,2,3
23414, savanna, biomesoplenty:lush_savanna, CREATURE, naturalist:giraffe,10,1,3
23415, savanna, biomesoplenty:scrubland, CREATURE, naturalist:giraffe,10,1,3
23416, savanna, biomeswevegone:araucaria_savanna, CREATURE, naturalist:giraffe,10,1,3
23417, savanna, biomeswevegone:baobab_savanna, CREATURE, naturalist:giraffe,10,1,3
23418, savanna, biomeswevegone:ironwood_gour, CREATURE, naturalist:giraffe,10,1,3
23419, savanna, minecraft:savanna, CREATURE, naturalist:giraffe,10,1,3
23420, savanna, minecraft:savanna_plateau, CREATURE, naturalist:giraffe,10,1,3
23421, savanna, minecraft:windswept_savanna, CREATURE, naturalist:giraffe,10,1,3
23422, savanna, regions_unexplored:baobab_savanna, CREATURE, naturalist:giraffe,10,1,3
23423, savanna, regions_unexplored:dry_bushland, CREATURE, naturalist:giraffe,10,1,3
23424, savanna, regions_unexplored:steppe, CREATURE, naturalist:giraffe,10,1,3
23425, none, terralith:arid_highlands, CREATURE, naturalist:giraffe,10,1,3
23426, none, terralith:ashen_savanna, CREATURE, naturalist:giraffe,10,1,3
23427, none, terralith:brushland, CREATURE, naturalist:giraffe,10,1,3
23428, savanna, terralith:fractured_savanna, CREATURE, naturalist:giraffe,10,1,3
23429, none, terralith:hot_shrubland, CREATURE, naturalist:giraffe,10,1,3
23430, badlands, terralith:savanna_badlands, CREATURE, naturalist:giraffe,10,1,3
23431, savanna, terralith:savanna_slopes, CREATURE, naturalist:giraffe,10,1,3
23432, none, terralith:shrubland, CREATURE, naturalist:giraffe,10,1,3
23433, jungle, biomesoplenty:floodplain, CREATURE, naturalist:hippo,20,3,4
23434, jungle, biomesoplenty:fungal_jungle, CREATURE, naturalist:hippo,10,3,4
23435, savanna, biomesoplenty:lush_savanna, CREATURE, naturalist:hippo,10,3,4
23436, jungle, biomesoplenty:rainforest, CREATURE, naturalist:hippo,10,3,4
23437, jungle, biomesoplenty:rocky_rainforest, CREATURE, naturalist:hippo,5,1,4
23438, savanna, biomesoplenty:scrubland, CREATURE, naturalist:hippo,0,2,4
23439, savanna, biomeswevegone:araucaria_savanna, CREATURE, naturalist:hippo,10,2,4
23440, savanna, biomeswevegone:baobab_savanna, CREATURE, naturalist:hippo,10,2,4
23441, jungle, biomeswevegone:crag_gardens, CREATURE, naturalist:hippo,10,2,4
23442, jungle, biomeswevegone:fragment_jungle, CREATURE, naturalist:hippo,10,2,4
23443, savanna, biomeswevegone:ironwood_gour, CREATURE, naturalist:hippo,10,2,4
23444, jungle, biomeswevegone:jacaranda_jungle, CREATURE, naturalist:hippo,10,2,4
23445, jungle, biomeswevegone:tropical_rainforest, CREATURE, naturalist:hippo,10,2,4
23446, jungle, minecraft:bamboo_jungle, CREATURE, naturalist:hippo,0,2,4
23447, jungle, minecraft:jungle, CREATURE, naturalist:hippo,10,2,4
23448, savanna, minecraft:savanna, CREATURE, naturalist:hippo,10,2,4
23449, savanna, minecraft:savanna_plateau, CREATURE, naturalist:hippo,0,2,4
23450, jungle, minecraft:sparse_jungle, CREATURE, naturalist:hippo,10,2,4
23451, savanna, minecraft:windswept_savanna, CREATURE, naturalist:hippo,0,2,4
23452, savanna, regions_unexplored:baobab_savanna, CREATURE, naturalist:hippo,10,2,4
