"Registry name","Display name","Hunger","Saturation","Is meat","Fast to eat","Tags","Effects"
"untameddelight:boar_stew","Boar Stew",13,0.8,"false","false","","{[effect.farmersdelight.comfort, Duration: 6000], Probability: 1.0}"
"untameddelight:camel_meat","Camel Meat",4,0.3,"true","false","",""
"untameddelight:camel_meat_karahi","Camel Meat Karahi",12,0.65,"false","false","","{[effect.farmersdelight.nourishment, Duration: 4800], Probability: 1.0}"
"untameddelight:catfish","Catfish",3,0.3,"false","false","",""
"untameddelight:cooked_arowana","Cooked Arowana",8,0.8,"false","false","",""
"untameddelight:cooked_bison_meat","Cooked Bison Meat",6,0.7,"true","false","",""
"untameddelight:cooked_boar_chop","Cooked Boar Chop",6,0.7,"true","false","",""
"untameddelight:cooked_camel_meat","Cooked Camel Meat",7,0.7,"true","false","",""
"untameddelight:cooked_catfish","Cooked Catfish",6,0.4,"false","false","",""
"untameddelight:cooked_football_fish","Cooked Football Fish",6,0.5,"false","false","",""
"untameddelight:cooked_spadefish","Cooked Spadefish",6,0.5,"false","false","",""
"untameddelight:cooked_sunfish","Cooked Sunfish",10,0.7,"false","false","",""
"untameddelight:cooked_sunfish_slice","Cooked Sunfish Slice",2,0.5,"false","false","",""
"untameddelight:cooked_terror_bird_leg","Cooked Terror Bird Leg",9,0.65,"true","false","",""
"untameddelight:cooked_trevally","Cooked Trevally",7,0.5,"false","false","",""
"untameddelight:cooked_trevally_slice","Cooked Trevally Slice",2,0.5,"false","false","",""
"untameddelight:cooked_triggerfish","Cooked Triggerfish",5,0.5,"false","false","",""
"untameddelight:doner_kebab","Doner Kebab",9,0.75,"false","false","",""
"untameddelight:football_fish","Football Fish",2,0.3,"false","false","",""
"untameddelight:fried_sea_anemone","Fried Sea Anemone",10,0.8,"false","false","","{[effect.farmersdelight.nourishment, Duration: 3600], Probability: 1.0}, {[effect.minecraft.water_breathing, Duration: 3600], Probability: 1.0}"
"untameddelight:fried_spicy_king_crab_legs","Fried Spicy King Crab Legs",8,0.75,"false","false","","{[effect.farmersdelight.nourishment, Duration: 4800], Probability: 1.0}, {[effect.minecraft.fire_resistance, Duration: 1200], Probability: 1.0}"
"untameddelight:galician_style_football_fish","Galician Style Football Fish",13,0.8,"false","false","","{[effect.farmersdelight.nourishment, Duration: 4800], Probability: 1.0}"
"untameddelight:glazed_spadefish","Glazed Spadefish",12,0.75,"false","false","","{[effect.farmersdelight.nourishment, Duration: 4800], Probability: 1.0}"
"untameddelight:golden_arowana","Golden Arowana",12,0.75,"false","false","","{[effect.minecraft.regeneration, Duration: 100], Probability: 1.0}, {[effect.farmersdelight.nourishment, Duration: 4800], Probability: 1.0}"
"untameddelight:kebab_wrap","Kebab Wrap",16,0.8,"false","false","",""
"untameddelight:king_crab_porridge","King Crab Porridge",9,0.8,"false","false","","{[effect.farmersdelight.comfort, Duration: 4800], Probability: 1.0}"
"untameddelight:marine_barbecue_stick","Marine Barbecue Stick",11,0.8,"false","false","",""
"untameddelight:pasta_with_bison_meat","Pasta with Bison Meat",12,0.8,"false","false","","{[effect.farmersdelight.nourishment, Duration: 3600], Probability: 1.0}"
"untameddelight:roasted_leg_rice","Plate of Roasted Terror Bird Leg with Mushroom",16,0.75,"false","false","","{[effect.farmersdelight.nourishment, Duration: 6000], Probability: 1.0}"
"untameddelight:seared_triggerfish","Seared Triggerfish",16,0.8,"false","false","","{[effect.farmersdelight.nourishment, Duration: 9600], Probability: 1.0}"
"untameddelight:sliced_bear","Sliced Bear Meat",2,0.4,"true","false","",""
"untameddelight:smoked_catfish","Smoked Catfish",7,0.6,"false","false","",""
"untameddelight:sour_sunfish_broth","Bowl of Sour Sunfish Broth",10,0.9,"false","false","","{[effect.farmersdelight.comfort, Duration: 6000], Probability: 1.0}, {[effect.untameddelight.momora_mora, Duration: 6000], Probability: 1.0}"
"untameddelight:spadefish","Spadefish",2,0.4,"false","false","",""
"untameddelight:spicy_catfish","Spicy Catfish",9,0.7,"false","false","",""
"untameddelight:steamed_egg_with_king_crab_roe","Bowl of Steamed Egg With King Crab Roe",7,0.75,"false","false","","{[effect.farmersdelight.nourishment, Duration: 2400], Probability: 1.0}"
"untameddelight:steamed_king_crab","Plate of Steamed King Crab",14,0.6,"false","false","","{[effect.farmersdelight.nourishment, Duration: 6000], Probability: 1.0}"
"untameddelight:steamed_king_crab_legs","Plate of Steamed King Crab Legs",10,0.6,"false","false","","{[effect.farmersdelight.nourishment, Duration: 6000], Probability: 1.0}"
"untameddelight:sunfish","Sunfish",6,0.5,"false","false","",""
"untameddelight:sunfish_slice","Sunfish Slice",1,0.1,"false","false","",""
"untameddelight:sweet_zongzi","Sweet Zongzi",7,0.6,"false","false","","{[effect.farmersdelight.comfort, Duration: 2400], Probability: 1.0}"
"untameddelight:terror_bird_leg","Terror Bird Leg",5,0.3,"true","false","",""
"untameddelight:trevally","Trevally",3,0.3,"false","false","",""
"untameddelight:trevally_slice","Trevally Slice",1,0.1,"false","false","",""
"untameddelight:trevally_tataki","Trevally Tataki",4,1.0,"false","false","",""
"untameddelight:triggerfish","Triggerfish",2,0.3,"false","false","",""
"untameddelight:vietnamese_black_bear_pate_chaud","Vietnamese Black Bear Pâté Chaud",12,0.7,"false","false","","{[effect.untameddelight.bear_power, Duration: 1800], Probability: 1.0}"
"untameddelight:yolk_pork_zongzi","Yolk Pork Zongzi",13,0.6,"false","false","","{[effect.farmersdelight.comfort, Duration: 4800], Probability: 1.0}"
"untamedwilds:chum","Chum",1,0.1,"true","false","","{[effect.minecraft.nausea, Duration: 1200], Probability: 1.0}"
"untamedwilds:food_aardvark_cucumber","Aardvark Cucumber",3,0.2,"false","false","forge:cucumber, forge:cucumbers, forge:vegetables, forge:crops, forge:vegetables/cucumber",""
"untamedwilds:food_bear_cooked","Cooked Bear Meat",7,1.0,"true","false","forge:cooked_fish_and_meats, forge:meats, forge:cooked_meats",""
"untamedwilds:food_bear_raw","Raw Bear Meat",3,0.6,"true","false","cookyourfood:raw_food_normal, forge:raw_meats, forge:meats",""
"untamedwilds:food_hakarl","Fermented Shark",5,0.7,"false","false","","{[effect.minecraft.nausea, Duration: 600], Probability: 0.4}"
"untamedwilds:food_hemlock_stew","Suspicious Stew",6,0.1,"false","true","","{[effect.minecraft.poison x 4, Duration: 1200], Probability: 1.0}"
"untamedwilds:food_pachyderm_cooked","Cooked Pachyderm Meat",7,1.1,"true","false","forge:cooked_fish_and_meats, forge:meats, forge:cooked_meats",""
"untamedwilds:food_pachyderm_raw","Raw Pachyderm Meat",3,0.7,"true","false","forge:meats, forge:raw_meats",""
"untamedwilds:food_pemmican","Pemmican",6,1.0,"false","false","",""
"untamedwilds:food_turtle_cooked","Cooked Turtle Meat",6,0.6,"true","false","forge:cooked_fish_and_meats, forge:meats, forge:cooked_meats",""
"untamedwilds:food_turtle_raw","Raw Turtle Meat",2,0.3,"true","false","forge:meats, forge:raw_meats",""
"untamedwilds:food_turtle_soup","Turtle Soup",8,0.6,"false","false","",""
"untamedwilds:material_blubber","Blubber",1,1.0,"true","false","cookyourfood:raw_food_light",""
"untamedwilds:material_fat","Animal Fat",1,1.0,"true","false","cookyourfood:raw_food_light, forge:tallow",""
"upgrade_aquatic:boiled_pickerelweed","Boiled Pickerelweed",2,0.0,"false","true","",""
"upgrade_aquatic:cooked_lionfish","Cooked Lionfish",6,0.7,"false","false","alexsmobs:bald_eagle_foodstuffs, minecraft:fishes, cold_sweat:chameleon/taming, forge:cooked_fish_and_meats, forge:meats, alexsmobs:platypus_foodstuffs, alexsmobs:shoebill_foodstuffs, salt:can_be_salted, quark:crab_tempt_items, forge:cooked_fishes, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, wildernature:can_be_truffled, forge:cooked_fishes/lionfish",""
"upgrade_aquatic:cooked_perch","Cooked Perch",5,0.7,"false","false","forge:cooked_fishes/perch, alexsmobs:bald_eagle_foodstuffs, minecraft:fishes, cold_sweat:chameleon/taming, forge:cooked_fish_and_meats, forge:meats, alexsmobs:platypus_foodstuffs, alexsmobs:shoebill_foodstuffs, salt:can_be_salted, quark:crab_tempt_items, forge:cooked_fishes, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, wildernature:can_be_truffled",""
"upgrade_aquatic:cooked_pike","Cooked Pike",8,0.8,"false","false","alexsmobs:bald_eagle_foodstuffs, minecraft:fishes, cold_sweat:chameleon/taming, forge:cooked_fish_and_meats, forge:meats, alexsmobs:platypus_foodstuffs, salt:can_be_salted, alexsmobs:shoebill_foodstuffs, forge:cooked_fishes/pike, quark:crab_tempt_items, forge:cooked_fishes, alexsmobs:caiman_foodstuffs, alexsmobs:seal_offerings, wildernature:can_be_truffled",""
"upgrade_aquatic:lionfish","Raw Lionfish",2,0.3,"false","false","alexsmobs:seal_offerings, farmersdelight:cabbage_roll_ingredients, minecraft:fishes, forge:raw_fishes, alexsmobs:caiman_foodstuffs, quark:crab_tempt_items, naturalist:duck_food_items, forge:raw_fishes/lionfish, alexsmobs:platypus_foodstuffs, forge:meats, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, cold_sweat:chameleon/taming","{[effect.minecraft.poison x 4, Duration: 600], Probability: 1.0}, {[effect.minecraft.nausea x 3, Duration: 300], Probability: 1.0}"
"upgrade_aquatic:mulberry","Mulberry",3,0.1,"false","false","forge:foods, forge:berries, c:fruits, forge:fruits/mulberry, forge:fruits, c:berries, c:foods, minecraft:fox_food",""
"upgrade_aquatic:mulberry_bread","Mulberry Bread",9,0.4,"false","false","",""
"upgrade_aquatic:mulberry_jam_bottle","Mulberry Jam Bottle",4,0.2,"false","true","",""
"upgrade_aquatic:mulberry_pie","Mulberry Pie",7,0.6,"false","false","",""
"upgrade_aquatic:perch","Raw Perch",2,0.2,"false","false","alexsmobs:seal_offerings, farmersdelight:cabbage_roll_ingredients, forge:raw_fishes, minecraft:fishes, alexsmobs:caiman_foodstuffs, forge:raw_fishes/perch, quark:crab_tempt_items, naturalist:duck_food_items, alexsmobs:platypus_foodstuffs, forge:meats, alexsmobs:shoebill_foodstuffs, alexsmobs:bald_eagle_foodstuffs, cold_sweat:chameleon/taming","{[effect.minecraft.hunger, Duration: 600], Probability: 0.3}"
"upgrade_aquatic:pike","Raw Pike",3,0.3,"false","false","alexsmobs:seal_offerings, farmersdelight:cabbage_roll_ingredients, minecraft:fishes, forge:raw_fishes, alexsmobs:caiman_foodstuffs, quark:crab_tempt_items, naturalist:duck_food_items, alexsmobs:platypus_foodstuffs, alexsmobs:shoebill_foodstuffs, forge:meats, forge:raw_fishes/pike, alexsmobs:bald_eagle_foodstuffs, cold_sweat:chameleon/taming","{[effect.minecraft.hunger, Duration: 600], Probability: 0.3}"
"vinery:aegis_wine","Aegis Wine",0,0.0,"false","false","vinery:white_wine, candlelight:white_effect, vinery:ignore_block_item, vinery:wine","{[effect.vinery.armor_effect x 2, Duration: 900], Probability: 1.0}"
"vinery:apple_cider","Cider",0,0.0,"false","false","vinery:wine, vinery:ignore_block_item","{[effect.minecraft.health_boost x 2, Duration: 900], Probability: 1.0}"
"vinery:apple_mash","Apple Mash",4,0.3,"false","false","",""
"vinery:apple_wine","Apple Wine",0,0.0,"false","false","vinery:wine, vinery:ignore_block_item","{[effect.minecraft.absorption x 2, Duration: 900], Probability: 1.0}"
"vinery:bolvar_wine","Bolvar Wine",0,0.0,"false","false","candlelight:red_effect, vinery:red_wine, vinery:ignore_block_item, vinery:wine","{[effect.vinery.lava_walker x 2, Duration: 900], Probability: 1.0}"
"vinery:bottle_mojang_noir","A Bottle of 'Mojang Noir'",0,0.0,"false","false","candlelight:red_effect, vinery:red_wine, vinery:ignore_block_item, vinery:wine","{[effect.vinery.armor_effect x 2, Duration: 900], Probability: 1.0}"
"vinery:chenet_wine","Chenet Wine",0,0.0,"false","false","candlelight:red_effect, vinery:red_wine, vinery:ignore_block_item, vinery:wine","{[effect.vinery.climbing_effect x 2, Duration: 900], Probability: 1.0}"
"vinery:cherry","Cherry",2,0.1,"false","false","c:foods, forge:fruits, forge:foods, c:fruits, c:berries, minecraft:fox_food, forge:berries",""
"vinery:cherry_wine","Cherry Wine",0,0.0,"false","false","candlelight:red_effect, vinery:red_wine, vinery:ignore_block_item, vinery:wine","{[effect.minecraft.regeneration x 2, Duration: 900], Probability: 1.0}"
"vinery:chorus_wine","Chorus Wine",0,0.0,"false","false","vinery:white_wine, candlelight:white_effect, vinery:ignore_block_item, vinery:wine","{[effect.vinery.teleport x 2, Duration: 900], Probability: 1.0}"
"vinery:clark_wine","Clark Wine",0,0.0,"false","false","vinery:white_wine, candlelight:white_effect, vinery:ignore_block_item, vinery:wine","{[effect.vinery.double_jump x 2, Duration: 900], Probability: 1.0}"
"vinery:count_roleester_shiraz","Count Roleester Shiraz",0,0.0,"false","false","","{[effect.vinery.shiraaz_effect x 2, Duration: 900], Probability: 1.0}"
"vinery:creepers_crush","A Bottle of 'Creepers Crush'",0,0.0,"false","false","candlelight:red_effect, vinery:red_wine, candlelight:white_effect, vinery:white_wine, vinery:ignore_block_item, vinery:wine","{[effect.vinery.creeper_effect x 3, Duration: 1], Probability: 1.0}"
"vinery:cristel_wine","Cristel Wine",0,0.0,"false","false","candlelight:red_effect, vinery:red_wine, candlelight:white_effect, vinery:white_wine, vinery:ignore_block_item, vinery:wine","{[effect.vinery.experience_effect x 2, Duration: 900], Probability: 1.0}"
"vinery:eiswein","Eiswein",0,0.0,"false","false","vinery:white_wine, candlelight:white_effect, vinery:ignore_block_item, vinery:wine","{[effect.vinery.frosty_armor x 2, Duration: 900], Probability: 1.0}"
"vinery:glowing_wine","Sun-kissed Wine",0,0.0,"false","false","vinery:white_wine, candlelight:white_effect, vinery:ignore_block_item, vinery:wine","{[effect.minecraft.glowing x 2, Duration: 900], Probability: 1.0}"
"vinery:jellie_wine","Jellie Wine",0,0.0,"false","false","candlelight:red_effect, vinery:red_wine, candlelight:white_effect, vinery:white_wine, vinery:ignore_block_item, vinery:wine","{[effect.vinery.jellie x 2, Duration: 900], Probability: 1.0}"
"vinery:jo_special_mixture","Jo's Special Mixture",0,0.0,"false","false","candlelight:red_effect, vinery:red_wine, candlelight:white_effect, vinery:white_wine, vinery:ignore_block_item, vinery:wine","{[effect.vinery.trippy x 2, Duration: 900], Probability: 1.0}"
"vinery:jungle_grapes_red","Red Jungle Grapes",5,0.6,"false","false","",""
"vinery:jungle_grapes_white","White Jungle Grapes",5,0.6,"false","false","",""
"vinery:kelp_cider","Kelp Cider",0,0.0,"false","false","candlelight:red_effect, vinery:red_wine, vinery:ignore_block_item, vinery:wine","{[effect.vinery.water_walker x 2, Duration: 900], Probability: 1.0}"
"vinery:knulp_wine","Knulp Wine",0,0.0,"false","false","vinery:white_wine, candlelight:white_effect, vinery:ignore_block_item, vinery:wine","{[effect.minecraft.levitation x 2, Duration: 900], Probability: 1.0}"
"vinery:lamroc_wine","The Lamroc Reserve",0,0.0,"false","false","","{[effect.vinery.trading x 2, Duration: 900], Probability: 1.0}"
"vinery:lilitu_wine","Miss Lilitus Wine",0,0.0,"false","false","candlelight:red_effect, vinery:red_wine, vinery:ignore_block_item, vinery:wine","{[effect.vinery.party_effect x 2, Duration: 900], Probability: 1.0}"
"vinery:magnetic_wine","Magnetic Wine",0,0.0,"false","false","vinery:wine, vinery:ignore_block_item","{[effect.vinery.magnet x 2, Duration: 900], Probability: 1.0}"
"vinery:mead","Mead",0,0.0,"false","false","","{[effect.minecraft.saturation, Duration: 240], Probability: 1.0}"
"vinery:mellohi_wine","Mellohi Wine",0,0.0,"false","false","vinery:white_wine, candlelight:white_effect, vinery:ignore_block_item, vinery:wine","{[effect.vinery.luck_effect x 2, Duration: 900], Probability: 1.0}"
"vinery:noir_wine","Noir Wine",0,0.0,"false","false","candlelight:red_effect, vinery:red_wine, vinery:ignore_block_item, vinery:wine","{[effect.minecraft.instant_health x 3, Duration: 1], Probability: 1.0}"
"vinery:red_grape","Red Grape",2,0.1,"false","false","vinery:grape, vinery:red_grape, minecraft:fox_food",""
"vinery:red_wine","Red Wine",0,0.0,"false","false","candlelight:red_effect, vinery:red_wine, vinery:ignore_block_item, vinery:wine","{[effect.vinery.staggering x 2, Duration: 900], Probability: 1.0}"
"vinery:rotten_cherry","Rotten Cherry",2,0.3,"false","false","","{[effect.minecraft.poison, Duration: 100], Probability: 0.6}"
"vinery:savanna_grapes_red","Red Savanna Grapes",2,0.1,"false","false","",""
"vinery:savanna_grapes_white","White Savanna Grapes",2,0.1,"false","false","",""
"vinery:solaris_wine","Solaris Wine",0,0.0,"false","false","vinery:white_wine, candlelight:white_effect, vinery:ignore_block_item, vinery:wine","{[effect.minecraft.haste x 2, Duration: 900], Probability: 1.0}"
"vinery:stal_wine","Stal Wine",0,0.0,"false","false","candlelight:red_effect, vinery:red_wine, vinery:ignore_block_item, vinery:wine","{[effect.vinery.health_effect x 2, Duration: 900], Probability: 1.0}"
"vinery:strad_wine","Strad Wine",0,0.0,"false","false","vinery:white_wine, candlelight:white_effect, vinery:ignore_block_item, vinery:wine","{[effect.vinery.resistance_effect x 2, Duration: 900], Probability: 1.0}"
"vinery:taiga_grapes_red","Red Taiga Grapes",2,0.1,"false","false","",""
"vinery:taiga_grapes_white","White Taiga Grapes",2,0.1,"false","false","",""
"vinery:villagers_fright","A Bottle of 'Villagers Fright'",0,0.0,"false","false","candlelight:red_effect, vinery:red_wine, candlelight:white_effect, vinery:white_wine, vinery:ignore_block_item, vinery:wine","{[effect.minecraft.bad_omen x 2, Duration: 900], Probability: 1.0}"
"vinery:white_grape","White Grape",2,0.1,"false","false","vinery:grape, vinery:white_grape, minecraft:fox_food",""
"wildberries:blackberry","Blackberry",2,0.2,"false","false","minecraft:fox_food, forge:fruits, wildberries:wildberries, forge:berries, c:fruits, c:berries, forge:fruits/sweet, forge:foods, forge:fruits/blackberries, c:fruits/sweet, c:foods",""
"wildberries:blackberry_jam","Blackberry Jam",6,0.1,"false","true","wildberries:berry_jams, create:upright_on_belt, forge:jams",""
"wildberries:blackberry_jam_sandwich","Blackberry Jam Sandwich",3,1.0,"false","false","wildberries:berry_jam_sandwiches",""
